,date,account_value
797,2025-01-23,4235065.850400946
798,2025-01-24,4233602.934049628
799,2025-01-27,4110538.3749904847
800,2025-01-28,4101323.706159613
801,2025-01-29,4161236.3943004822
802,2025-01-30,4148342.1061535096
803,2025-01-31,4220824.96073725
804,2025-02-03,4165103.2980022645
805,2025-02-04,4210112.639890692
806,2025-02-05,4176249.003706
807,2025-02-06,4165759.598249457
808,2025-02-07,4194888.234022162
809,2025-02-10,4167280.866392157
810,2025-02-11,4101384.550123236
811,2025-02-12,4110265.2882213807
812,2025-02-13,4086357.0660839295
813,2025-02-14,4054114.6388683533
814,2025-02-17,4073130.9256115174
815,2025-02-18,4119989.833250067
816,2025-02-19,4101807.621763251
817,2025-02-20,4064530.430570624
818,2025-02-21,4053251.910795233
819,2025-02-24,3986870.902189276
820,2025-02-25,3959218.4962749695
821,2025-02-27,3946779.670866034
822,2025-02-28,3790277.8226757264
823,2025-03-03,3794495.2273082947
824,2025-03-04,3782254.0518932557
825,2025-03-05,3878517.5087261414
826,2025-03-06,3858021.847593329
827,2025-03-07,3845082.0346203065
828,2025-03-10,3812539.7698040223
829,2025-03-11,3817327.4437694764
830,2025-03-12,3757775.7427196717
831,2025-03-13,3745437.9984569764
832,2025-03-17,3752842.148527167
833,2025-03-18,3778740.6608562684
834,2025-03-19,3740705.1802959656
835,2025-03-20,3798506.403577826
836,2025-03-21,3801796.1852245545
837,2025-03-24,3858344.5965557313
838,2025-03-25,3830795.65945246
839,2025-03-26,3774595.9006633973
840,2025-03-27,3804753.124723456
841,2025-03-28,3785986.3573894715
842,2025-04-01,3724658.7134227967
843,2025-04-02,3789138.313596747
844,2025-04-03,3725111.162534735
845,2025-04-04,3604177.537031195
846,2025-04-07,3497604.0046825623
847,2025-04-08,3575774.4930401063
848,2025-04-09,3524697.661291144
849,2025-04-11,3584787.241239569
850,2025-04-15,3652877.59026911
851,2025-04-16,3652784.284803412
852,2025-04-17,3673310.855970404
853,2025-04-21,3772890.258161566
854,2025-04-22,3780698.5526409363
855,2025-04-23,3876095.1318950867
856,2025-04-24,3891276.948362372
857,2025-04-25,3892491.1145458436
858,2025-04-28,3922852.8112316346
859,2025-04-29,3968669.962018988
860,2025-04-30,3962808.1151256775
861,2025-05-02,3959399.88853266
862,2025-05-05,3975517.0926494813
863,2025-05-06,3951114.41688349
864,2025-05-07,3968087.462949774
865,2025-05-08,3970479.150968573
866,2025-05-09,4005554.386808417
867,2025-05-12,4171563.6028423524
868,2025-05-13,4156063.660154364
869,2025-05-14,4211221.97207453
870,2025-05-15,4276104.326108954
871,2025-05-16,4262361.959058783
872,2025-05-19,4226997.37643244
873,2025-05-20,4187578.997678778
874,2025-05-21,4214182.197675726
875,2025-05-22,4154184.375150702
876,2025-05-23,4192311.746885321
877,2025-05-26,4241754.103712103
878,2025-05-27,4219269.591993353
879,2025-05-28,4188766.8721447205
880,2025-05-29,4220089.017881415
881,2025-05-30,4167649.0597362733
882,2025-06-02,4133908.848096869
883,2025-06-03,4115231.9518718934
884,2025-06-04,4135053.825437567
885,2025-06-05,4147786.7118511414
886,2025-06-06,4179392.836820624
887,2025-06-09,4190355.53848078
888,2025-06-10,4230658.4031810975
889,2025-06-11,4271848.43729975
890,2025-06-12,4237590.939680121
891,2025-06-13,4240526.63021662
892,2025-06-16,4300081.994428656
893,2025-06-17,4313325.12240412
894,2025-06-18,4316832.802885077
895,2025-06-19,4281736.947034857
896,2025-06-20,4324921.721052191
897,2025-06-23,4297258.976499579
898,2025-06-24,4301107.762571356
899,2025-06-25,4378191.5689068055
900,2025-06-26,4396239.346998236
901,2025-06-27,4387745.684492133
902,2025-06-30,4387972.133024237
903,2025-07-01,4379491.104520819
904,2025-07-02,4382856.28054621
905,2025-07-03,4365018.454771063
906,2025-07-04,4349505.338270209
907,2025-07-07,4302842.0250683045
908,2025-07-08,4265274.621305487
909,2025-07-09,4223930.26290705
910,2025-07-10,4200683.431440375
911,2025-07-11,4175754.249204657
912,2025-07-14,4145677.089933417
913,2025-07-15,4166443.264188788
914,2025-07-16,4195135.275449774
915,2025-07-17,4139541.511503241
916,2025-07-18,4112949.980909369
917,2025-07-21,4109470.872266791
918,2025-07-22,4114392.9171428895
919,2025-07-23,4123066.5480022645
920,2025-07-24,4053519.967679999
921,2025-07-25,3990079.393156073
922,2025-07-28,3955274.4408703065
923,2025-07-29,3978580.123258612
924,2025-07-30,3989447.148588202
925,2025-07-31,3974030.6941814637
926,2025-08-01,3916160.3033580994
927,2025-08-04,3989369.188291571
928,2025-08-05,4011142.4107189393
929,2025-08-06,3969116.7921276307
930,2025-08-07,3998302.0617351746
931,2025-08-08,3997277.1606426453
932,2025-08-11,4015317.7418651795
933,2025-08-12,4055831.0794658875
934,2025-08-13,4056716.342603705
935,2025-08-14,4031087.6400127625
936,2025-08-18,4032570.3060436463
937,2025-08-19,4078766.081754706
938,2025-08-20,4115860.0857525086
939,2025-08-21,4123288.420301459
940,2025-08-22,4088395.7996654725
941,2025-08-25,4129075.0817241883
942,2025-08-26,4067216.182157538
943,2025-08-28,4069195.4937267518
