,a2c,ddpg,td3,ppo,sac,mvo
2022-08-10,2712023.4265121976,2541896.3414774477,2481116.928064865,2308147.8654903206,2345596.5611999,2380584.0863740393
2022-08-11,2747121.645674185,2546434.383835846,2495029.0502114715,2321875.4543269905,2382695.6419646707,2399081.956205219
2022-08-12,2741328.787344412,2530972.7452250062,2486320.172434372,2308928.659778956,2376746.9611351267,2376374.074173982
2022-08-16,2768191.162497,2571217.476792389,2504919.939508957,2322168.266407374,2377245.383559443,2399138.6341083576
2022-08-17,2805653.420660452,2577798.0085001527,2520122.521952194,2330281.653751734,2387529.2201458076,2417279.4905220466
2022-08-18,2816945.4074005643,2577630.695176178,2513369.060648483,2335665.482609156,2372563.5851479745,2414381.0947391
2022-08-19,2799129.679922537,2549255.2881937562,2499825.332010788,2336596.0029186043,2358633.6538525033,2388663.4530917974
2022-08-22,2750131.9162201444,2513244.928635651,2473149.731745285,2294686.372013453,2338742.136579554,2358531.5559939127
2022-08-23,2758561.780577139,2531509.914872223,2456614.9776406707,2294949.0375942024,2327438.6148891854,2351758.2228507046
2022-08-24,2766463.132467703,2529441.5537272035,2450987.697824997,2301325.631336573,2315882.2000561166,2346472.6664384054
2022-08-25,2761365.1783890286,2526409.3919840395,2438643.292002243,2294081.410168055,2301286.7189693856,2339886.7027079435
2022-08-26,2802295.570494131,2536747.5778971254,2444295.33866362,2305219.4186519417,2298951.009817164,2360528.286194077
2022-08-29,2738205.206861929,2527821.692521149,2401946.9908852996,2276968.9805873665,2253953.911624556,2338543.970624943
2022-08-30,2819305.210296553,2594600.6510172426,2462549.3004403533,2322965.703678492,2298417.3384472183,2396961.572323123
2022-09-01,2785473.8329098267,2571182.2985086977,2423986.5623574676,2298260.1153529915,2246325.2698667664,2375703.3290522518
2022-09-02,2792715.2960811523,2558202.609604889,2415152.020670456,2298215.924496058,2232702.3837888855,2377719.914964798
2022-09-05,2818152.7857870236,2571947.7492533266,2411521.0324044647,2305795.2268718514,2249017.8533042967,2385595.3086211733
2022-09-06,2826077.9019130003,2565784.4449930727,2400372.655848068,2298145.777897242,2257262.5660192324,2382883.8069843072
2022-09-07,2818953.716558478,2554867.744156891,2385535.347269577,2287468.757801417,2257667.5628944156,2385067.3292355263
2022-09-08,2854035.322706244,2568494.0408487855,2398822.0931649627,2297360.313572291,2269367.4655760257,2390761.7164621265
2022-09-09,2887116.1539745545,2587266.9781351625,2425046.3523507537,2299676.1131480965,2275915.3330520694,2398514.334682928
2022-09-12,2935867.8980617737,2602912.382767731,2441117.632151169,2316889.6101878914,2298489.513963263,2418791.0909196
2022-09-13,2957572.557104132,2616535.4311075746,2442989.9441628875,2331561.967991236,2309997.583434691,2432528.9417324457
2022-09-14,2914060.3532314515,2605913.593125397,2406320.3044839324,2310648.107456568,2276673.5813562227,2414950.520189099
2022-09-15,2869776.373525641,2608903.0615397035,2373964.673517746,2286800.680508021,2253989.9190255953,2396981.1218198035
2022-09-16,2783317.6893978333,2574951.1843729555,2314832.3804269256,2243119.754711512,2195260.557804282,2354049.7575497082
2022-09-19,2796860.6696377015,2592917.5625467836,2334167.230356735,2250209.5007518562,2199604.0781213595,2375099.8998746425
2022-09-20,2841561.928640387,2617732.174058014,2354729.617533249,2274308.746128443,2210894.968776877,2403288.5662023467
2022-09-21,2824221.8220806336,2604167.605118805,2344636.5627999725,2249056.2205852303,2205175.543110068,2384999.9851830136
2022-09-22,2830946.770109198,2627222.4511576234,2356544.35819487,2233199.1078914437,2189841.6145593477,2407351.3406189755
2022-09-23,2784081.283872626,2596467.1022806703,2335031.9013314666,2209175.366291407,2158810.233570273,2384122.0388634484
2022-09-26,2753907.719961188,2530561.5785379945,2302568.105585617,2179313.2781032356,2125398.1514169527,2374196.193127462
2022-09-27,2727753.4079342103,2522779.857224518,2304945.088511032,2176097.567692164,2143552.083446677,2371067.594104675
2022-09-28,2715776.5631847596,2510550.9786539613,2307857.8988137664,2162376.0713008675,2113356.53590029,2371587.9140987317
2022-09-29,2675550.9355678773,2493905.3568888246,2290723.996500534,2153029.753666285,2111362.5030481173,2355847.00290671
2022-09-30,2710261.4340038514,2540248.0417032777,2307478.6361489715,2186078.2273219856,2141898.8187219454,2381568.135030962
2022-10-03,2671631.4735546326,2493922.345505768,2278639.496195358,2177323.388698939,2139406.1192895724,2351312.249388604
2022-10-04,2721799.3510112977,2536648.2454081117,2333936.5257516326,2225293.7003215584,2179109.1709634615,2390616.1491239755
2022-10-06,2741769.8660183167,2543601.143693024,2339315.2125192108,2239829.334926966,2192457.0954324557,2383828.693703219
2022-10-07,2769257.763708136,2567052.5459757387,2326303.564142746,2244352.8571895394,2193789.042225058,2400672.5939261457
2022-10-10,2753738.219167731,2567812.3330240785,2336787.7573800506,2236140.6748317513,2184003.3806802584,2389575.374283515
2022-10-11,2700570.047544501,2519230.6322794496,2290090.8362527313,2188682.821834925,2140596.046825583,2338422.678403141
2022-10-12,2716268.1451015687,2532388.3196573793,2324619.441080612,2220013.343876246,2152586.4935724093,2353627.1506022844
2022-10-13,2704692.4155941224,2512409.9028177797,2316895.90015654,2203162.182194117,2130965.861873801,2350147.1906138947
2022-10-14,2718333.42053797,2523441.6086283266,2321176.4972024383,2224869.7959636482,2134246.0088769747,2372815.116777986
2022-10-17,2723626.148283026,2540073.3081522523,2338954.9960275115,2228902.9790385994,2155211.5138437105,2379777.308380933
2022-10-18,2739687.4015407776,2567447.072709137,2354292.735514206,2245976.128361109,2186341.829616721,2394272.650334745
2022-10-19,2743060.5657177186,2557306.746903473,2348640.029139084,2255025.798435572,2203130.052143271,2392673.1523636053
2022-10-20,2773295.5786571717,2564215.08363443,2373145.4627480926,2267088.093471888,2215257.8799096895,2408209.7510622377
2022-10-21,2772049.943899176,2580423.8092814027,2376748.6353555145,2262047.35138357,2201951.37473696,2416238.403165998
2022-10-24,2790508.051160834,2595659.349900299,2377153.9103646697,2289576.071506861,2214285.75629061,2418194.5831682654
2022-10-25,2825477.1351223206,2614923.8001871645,2366530.882288498,2285282.2611812386,2197579.6918832613,2399522.3615387715
2022-10-27,2834851.611150763,2631065.7527933656,2368215.4442544403,2294173.8008617195,2205364.8581353975,2415048.138895677
2022-10-28,2819239.5678081727,2676042.839585358,2368226.2071023406,2303204.9325526985,2241378.719204123,2416547.098493615
2022-10-31,2851982.256917975,2699182.7664042055,2386511.2219491424,2335255.402141932,2259232.9595224215,2444699.721808849
2022-11-01,2874042.4350872254,2696720.8960123598,2421491.4418588104,2361645.4853099617,2265161.8501366563,2489500.0991297043
2022-11-02,2883325.2280407166,2661656.395066315,2413114.9005990447,2353212.1062663826,2272972.507576842,2469753.4479898987
2022-11-03,2857539.5289592957,2666470.8412027895,2408930.7432961883,2352697.1123927864,2272199.4487999864,2477590.361139679
2022-11-04,2885361.401586554,2665978.002762848,2412150.9320779266,2355142.836277369,2288526.500847716,2477664.7306048195
2022-11-07,2890463.997640631,2677618.0681315004,2424289.837000412,2339373.6288265022,2294775.44976129,2457036.7867806884
2022-11-09,2873313.2497005677,2659042.8651285707,2408776.130823654,2323562.142727259,2296631.123101134,2440967.6356201484
2022-11-10,2836427.7708950257,2623905.040024811,2395787.1082253875,2309769.14082754,2277848.212075133,2427384.8558366094
2022-11-11,2898531.967512152,2642166.076249176,2435863.882868332,2352723.5440562996,2328512.019860167,2461772.3824883145
2022-11-14,2903600.770048163,2640547.939255768,2437886.455133957,2350427.083011988,2310849.7792443223,2451584.3900014507
2022-11-15,2913587.558805487,2649028.7783365785,2446587.6310220184,2362494.097301844,2311524.1277550645,2465292.8125781394
2022-11-16,2900054.6509151673,2647605.6650553285,2449327.9297585906,2362591.5909465584,2308344.708367247,2467002.208095504
2022-11-17,2879534.4954967713,2623757.7608194887,2429481.1766610565,2359422.017979029,2305098.1783379503,2445405.43899392
2022-11-18,2876407.286405585,2607725.7688456117,2425810.6038003387,2350012.0106014046,2302079.941536803,2447224.8470438235
2022-11-21,2846802.735090277,2604834.4823465883,2405985.8794351043,2334657.0949672493,2266498.1969689317,2437860.6565748747
2022-11-22,2870831.0557384705,2615246.9253092348,2419788.753809494,2344581.9297527107,2277465.056176085,2455358.492729713
2022-11-23,2853397.195447943,2619962.7830362855,2415927.198893112,2343816.7756618294,2275667.663521666,2450044.258615418
2022-11-24,2893628.4930095887,2641892.6607828676,2451487.655924362,2372048.5432857308,2304805.38625421,2480008.484748237
2022-11-25,2907095.8893718934,2648760.247635895,2458402.789682907,2383485.4894984993,2329438.8899163194,2476629.3518493483
2022-11-28,2909761.336668036,2647290.422318512,2458033.0934701385,2391178.413318995,2375953.02977838,2473764.1953848656
2022-11-29,2912998.04894068,2657096.8227701723,2479266.4095101776,2389162.9782832894,2382737.5714043565,2499998.397221303
2022-11-30,2936685.46325495,2683202.3898172914,2504077.7785897674,2414486.50511587,2396310.346825499,2521224.8101984025
2022-12-01,2966516.579320929,2683751.720719391,2520909.658106369,2423845.523373011,2400432.332497496,2528163.864786421
2022-12-02,2973797.1080684876,2656720.832413727,2497269.2028298797,2407230.987888697,2397675.3530053087,2508962.8747849283
2022-12-05,2957758.1880321717,2653989.467179352,2497967.3111977996,2408417.843685511,2376075.537148375,2506129.947425721
2022-12-06,2949381.1879711365,2644220.049851471,2492403.418222946,2409574.6374934944,2369268.0371025987,2504213.4180888287
2022-12-07,2927196.93250849,2639658.4300394594,2486061.871073288,2404371.487209681,2341328.11672296,2501942.050710357
2022-12-08,2927121.3272762513,2649255.5280314027,2482194.3292794647,2421974.3452266487,2340163.8841790147,2492450.2442393703
2022-12-09,2880336.7111797547,2637083.590867096,2452238.3903451385,2399521.3900646004,2301506.7628716417,2478647.290709047
2022-12-12,2872065.7213039612,2635952.811570221,2444521.966929001,2409215.098957415,2306071.5552910753,2481564.6820319034
2022-12-13,2890368.171102545,2638235.549851471,2464845.9881387176,2425282.156813174,2318675.7804039903,2490750.2467943416
2022-12-14,2920722.621732733,2643020.5094767152,2477577.451227707,2442984.796492121,2319970.693764586,2501941.773796575
2022-12-15,2843398.1222591614,2608753.463791901,2439842.7294106903,2416501.530260493,2287705.864281554,2466522.8771482604
2022-12-16,2822949.6276912903,2587160.6945047914,2413132.7092690887,2402323.0512689156,2264287.3221367784,2440869.30609238
2022-12-19,2852148.0047283387,2615778.8197184145,2428201.868097824,2418775.991724932,2284508.8796318956,2462149.0051166485
2022-12-20,2843535.879812262,2599245.377823883,2420959.181192917,2410681.912569964,2294638.4338005967,2455840.8892476936
2022-12-21,2823779.183652899,2575168.605912262,2421330.060236496,2407054.4432278774,2276837.6501854844,2455964.857158736
2022-12-22,2802296.4168758607,2564929.1759195863,2410661.5664315643,2389193.148823275,2270455.7608422227,2444273.083722676
2022-12-23,2742487.1582851624,2521604.331467682,2370895.4359841766,2349903.599178633,2214025.007286925,2422825.1997531326
2022-12-26,2763862.8652553773,2541188.856339508,2387975.711557907,2368371.4392068926,2227352.0645379014,2425394.5475332867
2022-12-27,2796716.239049933,2557505.650681549,2402538.3925881805,2395627.8812660966,2246512.3012322374,2433698.219925291
2022-12-28,2824083.127759955,2574448.5933085023,2398661.3772530975,2389372.557646437,2246793.9109581895,2444467.9658688037
2022-12-29,2815189.4159221863,2575553.254807526,2398353.862680954,2388263.1288006273,2251538.114632506,2440229.7325685048
2022-12-30,2831219.25446131,2569351.0460672914,2401955.627512497,2384271.5837584827,2251973.590752501,2444838.1654513273
2023-11-01,3262579.564870856,3026881.1780863344,2923876.283457321,2990054.7311883685,2357063.3724144883,2673926.5814879583
2023-11-02,3268526.51164057,3053607.726426178,2941315.7416940155,3005389.5271154162,2375811.0801629014,2691361.792529056
2023-11-03,3310905.1453304505,3066433.327927643,2960185.584238571,3015013.0152288196,2374704.176613707,2707321.4464186975
2023-11-06,3333935.7161312317,3081302.5555277406,2974131.178720993,3064301.850342345,2394504.1911858507,2725188.019958429
2023-11-07,3339750.3305492615,3081186.5616312562,2977563.404993576,3060452.5270391223,2389398.126778502,2727363.183269941
2023-11-08,3346631.4809398865,3097997.4503641664,2976799.6699166717,3072365.3525548694,2393849.5109948106,2742755.558586473
2023-11-09,3316143.9140835023,3095566.272080475,2961315.07593779,3077366.184555602,2378341.2529076524,2725976.6225452623
2023-11-10,3330272.348814032,3095098.602891022,2959562.04519133,3080354.4148107287,2376661.6849755235,2718459.9969736114
2023-11-13,3323957.994817755,3095956.7180643617,2960200.9011331024,3085736.298676085,2378390.933358092,2718537.695606298
2023-11-15,3403004.656011603,3127407.4285746156,3020284.637186569,3130175.359970641,2418851.4459008165,2747369.8487722813
2023-11-16,3453281.2388668275,3139182.735276276,3055535.293222946,3135602.4188237903,2438352.5774926133,2780443.4339511446
2023-11-17,3449644.7833080506,3144899.8546610414,3067396.005610031,3153093.578140807,2435212.831704039,2788987.6679241383
2023-11-20,3456071.7081356263,3148430.198288971,3070108.8998818817,3154659.4112706897,2437849.9215325303,2797732.4026846597
2023-11-21,3466600.671949408,3153885.8882303773,3077071.4203744354,3156173.034292681,2455191.980446715,2814626.214198147
2023-11-22,3490690.6974086976,3161285.834946686,3099473.53196196,3167839.9525420098,2464094.3967675157,2826443.471130341
2023-11-23,3477890.9867992615,3146183.905686432,3121203.2770638885,3176833.4235305698,2468370.3520134874,2821685.593354713
2023-11-24,3463080.0244884705,3145381.653794342,3103740.4909615936,3180668.8799635456,2458636.727471251,2816700.327168628
2023-11-28,3495257.8313808655,3158019.591233307,3125771.171854538,3198987.9496879946,2463901.4580620714,2838117.4860426425
2023-11-29,3519652.8530407166,3178609.102585846,3159848.700922531,3226659.157558478,2481631.769936461,2851091.589247152
2023-11-30,3530795.0566463685,3198101.6282206117,3158597.0351663055,3246279.3562889467,2477906.0316857286,2872234.5199992196
2023-12-01,3543594.6156902527,3207373.7780619203,3165700.37331633,3269670.7347679506,2482944.1190602784,2876324.418555168
2023-12-04,3579199.464918158,3241539.045151764,3205477.9374947967,3356348.851406134,2504256.3667543246,2907101.5311880456
2023-12-05,3621840.030378363,3263342.9581766664,3191410.460688156,3349330.0875053774,2509094.575241263,2925149.556140773
2023-12-06,3635488.8423595643,3263590.29545694,3206767.7112374725,3370460.020989516,2541210.2283479525,2932719.3611461623
2023-12-07,3636398.3599071717,3264796.431504303,3199984.455835861,3357643.887056128,2537234.422088797,2935769.924570611
2023-12-08,3645163.7780895447,3268753.711228424,3203221.8673959197,3366607.585567061,2544675.992645438,2950061.6486925026
2023-12-11,3661965.4930401063,3259959.8629007875,3217681.4836678924,3371261.1156424927,2530707.8111574007,2946789.7681660387
2023-12-12,3630628.6269817566,3224538.0735331117,3237288.957209152,3367898.1110190796,2514018.578582938,2930092.597580333
2023-12-13,3634730.2729168152,3239956.0301371156,3233356.9209542694,3385290.1255454468,2514936.6073304964,2931728.5602077465
2023-12-14,3703256.7443981385,3253685.700547272,3275722.806391281,3420723.9452611073,2560107.168701346,2957407.4281976367
2023-12-15,3781916.4646435,3270429.56120401,3341439.569849533,3455082.775796996,2605451.661331351,3009198.6212265934
2023-12-18,3771331.465513251,3273800.5958109437,3368294.752955002,3477575.688181029,2616202.2859193636,3017497.9377426314
2023-12-19,3758654.9811535096,3275231.9547586977,3355593.315363449,3482352.7137547596,2630980.2956849886,3011282.706238454
2023-12-20,3663673.466871283,3225785.3417826234,3305243.8117013397,3432411.95018611,2598781.4158632113,2963703.076801736
2023-12-21,3694181.8985576844,3230343.858872467,3299508.6374459686,3435520.8431721027,2618657.7758027865,2977374.6288375985
2023-12-22,3739567.1503429627,3270682.9164286195,3346159.8385568084,3472966.1986801666,2654212.3013459994,3006947.578397025
2023-12-26,3771817.472227118,3288766.300950104,3357706.446009201,3508624.129214064,2671462.578003104,3033750.0260333084
2023-12-27,3791421.897367499,3312490.6496439516,3418032.131342453,3562303.695633742,2681686.783661063,3055012.6831244146
2023-12-28,3808856.579587958,3323540.0160990297,3426597.219507736,3564937.2647427735,2701561.5061342074,3075657.4115505265
2023-12-29,3783325.351560614,3319132.17448526,3445902.564264816,3568937.750874152,2686398.843246634,3067821.572179995
2024-01-01,3809765.8820629334,3315906.0714579164,3435438.025354904,3554927.4793615406,2695770.816940482,3068852.649356102
2024-01-02,3795721.301496527,3301133.261094147,3415533.8312325897,3538041.3074898515,2705037.855133231,3074349.2868575477
2024-01-03,3745993.322614691,3276261.5164652406,3424355.122797531,3556535.9926918778,2667220.28054827,3051389.5031058383
2024-01-04,3764014.9003429627,3285544.286850983,3413245.4757638397,3578201.371979155,2670057.0681154085,3047566.9010119275
2024-01-05,3770812.298536322,3296203.038437897,3442316.1166940155,3614230.331427153,2685008.886657889,3055815.828929788
2024-01-08,3731800.523450873,3268497.247544342,3412833.4362740936,3590154.549910796,2660661.8934785677,3034423.475063462
2024-01-09,3745028.5638256287,3280395.128708893,3439816.9154611053,3619368.5263027027,2659662.3108217074,3043817.4571219054
2024-01-10,3769174.6751842713,3284554.1542215883,3437668.6711068572,3601946.252593474,2708923.488357718,3050240.1615861785
2024-01-11,3777860.3234691834,3279557.032700592,3473042.92901091,3619439.06264688,2732956.3461915804,3038204.3122373507
2024-01-12,3873466.8632641053,3307000.836899811,3543631.790491623,3672671.242671523,2783087.4684297396,3078794.1377008907
2024-01-15,3918002.7255230164,3339676.2433939516,3567643.844233078,3697386.9068749375,2852601.4907075716,3114291.216616484
2024-01-16,3915247.5019054627,3350907.7824564516,3546958.2824044647,3692568.034503119,2814604.8018342806,3104492.7661098917
2024-01-17,3913547.355833075,3325353.8448954164,3522658.900934738,3630514.16880152,2791166.613006766,3070595.086030907
2024-01-18,3920660.4111919617,3310364.929490143,3518569.3078256072,3621358.0726230913,2796485.2494508578,3041224.2030017716
2024-01-19,3991574.664060614,3351942.1653299867,3549200.5359445037,3653065.4275238253,2807802.3645631624,3061453.7789339265
2024-01-23,3914553.440107367,3290374.909958893,3464660.2441659393,3570585.7365006474,2741907.2640230013,2974286.4011753607
2024-01-24,3989868.849256537,3331810.7331400453,3517505.200861496,3613793.112531607,2784951.649963553,3020631.9633052996
2024-01-25,3882539.880430243,3299216.2745218812,3546379.430109543,3642197.9739796817,2784801.4475251986,2990678.067678116
2024-01-29,3947056.735090277,3348963.4597635805,3550838.368403,3727422.6119755236,2894804.2158510042,3041321.203539349
2024-01-30,3908509.8738842225,3318386.8524027406,3555316.1862740936,3686977.181283156,2846946.0289918734,3013783.113286204
2024-01-31,3904376.867704413,3335870.5507059633,3592581.944056076,3673337.83527542,2888931.1986085726,3032509.4857157264
2024-02-01,3851930.593091986,3361562.958359772,3592170.3948312225,3639363.205294966,2876281.78508013,3021612.455016405
2024-02-02,3892679.8879070496,3368820.2110453187,3637100.6684823455,3665164.4391039414,2930112.0851136995,3039610.907856769
2024-02-05,3863435.6414470887,3326486.8991556703,3621746.718287033,3647609.365875548,2910303.4736635042,3018052.84392827
2024-02-06,3901908.431867621,3387711.2280741273,3686327.700129074,3699649.086123679,2929640.7348024203,3068336.3757544737
2024-02-07,3865206.05750849,3400191.2788553773,3664945.220881027,3687952.4868416507,2937552.4096376253,3066567.737068144
2024-02-08,3841401.484952948,3361262.774766022,3683418.3696542205,3670789.7763686436,2946811.8914033724,3059468.3102653865
2024-02-09,3848085.6032695984,3366085.357590729,3686983.145960373,3651391.944452895,2945285.191650565,3063849.9228331796
2024-02-12,3843869.7779522156,3354523.35606485,3681875.4504647674,3638934.8457042146,2958626.547760184,3065296.684554902
2024-02-13,3844136.3289013123,3366469.3370218812,3691821.919611496,3654921.896734816,2982267.439392264,3062892.1889341115
2024-02-14,3808107.394590399,3393446.8874369203,3714164.488245529,3697824.774354521,3001649.7629396273,3070594.0088690347
2024-02-15,3822301.9769726014,3399818.7602396547,3709059.421564621,3704387.846612677,2996491.1151429964,3076711.4333485425
2024-02-16,3844427.1784191346,3449450.8234720766,3760284.932611984,3761294.0181739107,3018870.949432547,3096449.1562202508
2024-02-19,3861613.0088482117,3472662.7938089906,3788172.0075326385,3765349.548700888,3027153.9191591097,3110197.612874127
2024-02-20,3875369.8604412293,3470321.534653717,3740420.7673592987,3757690.2455802597,3019933.1987611605,3105912.176932678
2024-02-21,3825115.8903026795,3457498.551011139,3713011.7838693084,3711108.687528403,2994284.5034486605,3072540.2422456653
2024-02-22,3884530.455869696,3498582.6707621156,3791799.5199838104,3770863.932934241,3030791.1138917757,3092563.7929121833
2024-02-23,3890024.507246039,3488977.250657135,3771394.5885568084,3764379.3254060657,3051328.902496512,3092722.902422253
2024-02-26,3848049.39495661,3474135.982590729,3752572.030725998,3780025.2553285053,3036382.355560477,3067169.5344499783
2024-02-27,3856201.7880230164,3489681.175583893,3781299.1064095916,3787211.0951448274,3036394.7391359163,3085869.7464569556
2024-02-28,3794831.059095404,3432651.2844706117,3724517.948481125,3719976.7659034715,2984338.346740897,3062310.5524294274
2024-02-29,3813572.246229193,3456345.536118561,3687452.8174386444,3699593.5801822343,2994989.774597342,3070009.564722542
2024-03-01,3876906.8431530213,3530901.8058939516,3717056.1362252655,3781819.4052973925,3017999.2496949984,3095638.3250605073
2024-03-04,3885596.448072455,3529405.595566803,3745707.6350045623,3819370.1033831467,3039071.9445802523,3093533.9496546444
2024-03-05,3873618.7336254334,3531029.584946686,3751191.698481125,3831193.126826506,3016354.2447511507,3080830.2876596744
2024-03-06,3887200.0194072938,3540662.4227152406,3809479.9416146697,3878998.5051105027,3025115.5276185824,3107893.5164365773
2024-03-07,3895531.7821636414,3535487.842759186,3870097.5259042205,3915940.9419987244,3000839.904297049,3110448.7401637654
2024-03-11,3886413.7865886902,3511726.6253519594,3827873.210413498,3864647.8644239185,2984665.8886415316,3099367.4528783355
2024-03-12,3880865.194883368,3514882.575608307,3813111.68581633,3843604.8768434664,2988518.404312308,3101027.8924170993
2024-03-13,3794314.170576117,3457092.156907135,3742523.833796066,3751876.482610518,2936527.4319764925,3036083.8939787373
2024-03-14,3836619.4758892274,3482655.7581644594,3778964.3708138885,3795495.849262236,2959441.6274415804,3077774.4770998964
2024-03-15,3817334.5225506043,3474433.6100931703,3762498.8259530487,3754839.300245047,2931403.6025697542,3060342.2099463297
2024-03-18,3797821.1508465027,3480877.3143778383,3770447.234339279,3788429.357982741,2948669.091583426,3034291.5671302294
2024-03-19,3755010.8269939637,3448587.100205475,3728781.9504037322,3764492.7199941315,2895499.221161063,2980892.2610145193
2024-03-20,3774746.4627666688,3486094.2828836977,3718173.194056076,3765244.4085466145,2915286.8337404085,2973628.6646571993
2024-03-21,3824799.2471599793,3499110.1815653383,3756274.2755990447,3802736.6819252535,2930867.8691102816,2993396.952185055
2024-03-22,3833238.8411693787,3557592.4144754945,3771270.963068527,3837521.2183406968,2920280.9269105745,2997482.7199163884
2024-03-26,3826725.4067821717,3547779.43217569,3765243.648249191,3849555.060226027,2891239.0426484896,2983568.16549054
2024-03-27,3848503.5786724305,3587079.964341217,3782933.3976693572,3892577.628097777,2934427.5579225374,2987323.626908517
2024-03-28,3872292.4025860047,3622090.5945902406,3794252.0536752166,3919109.79983866,2942023.7352144076,3017459.7374475244
2024-04-01,3865109.687345526,3620561.032212311,3802061.315210861,3958357.487319739,2953031.3733217074,3036559.3823997276
2024-04-02,3860085.7265453553,3614778.877549225,3830226.6835275115,3985923.0109252306,2948976.74741445,3033674.262704284
2024-04-03,3866113.2888317322,3590756.921372467,3816972.1263986053,3968565.36678279,2927501.0392845673,3032145.4445763733
2024-04-04,3911388.485960028,3613721.8558207094,3838181.3078866424,3984062.5587266525,2924019.44020925,3060493.7006109958
2024-04-05,3877024.650449774,3583739.702988678,3808694.31862883,3951911.89557968,2919906.2233055634,3058171.4208842707
2024-04-08,3891431.383176825,3638658.400559479,3813158.195276779,3986766.937754973,2941088.4974449677,3057616.1599841174
2024-04-09,3855799.5538768983,3630874.898667389,3801773.804865402,3972169.0867265305,2913371.930580954,3040688.4043638613
2024-04-10,3886236.769331,3617591.6688089906,3821538.8604073944,3967317.395442351,2932451.9084862275,3046822.553452569
2024-04-12,3815920.1692333436,3542658.739243561,3819094.358637375,3935828.311213835,2906122.118019919,3017579.2015652857
2024-04-15,3773037.320173285,3535623.692307526,3776610.1263986053,3913026.7071488937,2883226.3351524873,2981298.892224356
2024-04-16,3748011.6148510193,3535101.8840189516,3737382.9338937225,3893957.890132292,2870555.1388786836,2985307.050418891
2024-04-18,3694421.6079540467,3503123.866684967,3756076.8608956756,3881866.014705046,2853508.046667426,2944904.3049042476
2024-04-19,3712875.468763373,3533493.372483307,3704798.6374459686,3846333.1326554855,2868245.8643401554,2945516.3473783964
2024-04-22,3763147.068647406,3576268.6832132875,3730117.3362374725,3891443.37163864,2897051.031256049,2976427.380488569
2024-04-23,3751374.3641185975,3606288.999741608,3736892.7737374725,3888199.5321000656,2871455.6480468204,2988024.5466890493
2024-04-24,3733966.1071148133,3602511.249070221,3714070.709986252,3896647.960399016,2860077.0949614933,2981681.8258656627
2024-04-25,3742591.8544903016,3615993.2589579164,3735829.3429818572,3921910.684214934,2888600.11818537,2985354.3538666395
2024-04-26,3856012.3800335145,3597342.725205475,3780098.014673752,3956406.0820115646,2885999.054968207,2990257.2599185556
2024-04-29,3875310.159956,3613958.6844339906,3754607.7167306365,3949189.4312089523,2889006.587835639,2977811.133166525
2024-04-30,3832274.3544140076,3613185.6941385805,3758548.4069772186,3946460.324031218,2881731.846731513,2959351.515182593
2024-05-02,3831811.0453167176,3604308.2055521547,3800886.511255783,3967096.5976976,2884930.0255034855,2960725.7561773057
2024-05-03,3775895.4845409608,3549122.437729889,3782849.7292428436,3929804.019831999,2846011.1685241153,2938579.54977485
2024-05-06,3714458.0220928406,3512862.8481302797,3804352.3537240447,3911025.358592375,2828336.8742583683,2904682.7405168563
2024-05-07,3739014.7144603943,3512141.370163971,3778829.900812668,3830516.0078691086,2813008.9587920597,2913956.047351902
2024-05-08,3737827.930631659,3528057.832993561,3785755.5063119354,3860123.2085984787,2813904.8216460636,2894558.5449806023
2024-05-09,3671545.918989203,3487893.016953522,3790062.3846993865,3762665.249080046,2766866.1583007267,2859253.068647014
2024-05-10,3682412.2148266053,3515338.7620707094,3808599.177423996,3779968.9407304367,2778153.6592620304,2872107.273497297
2024-05-13,3681585.528791449,3520077.3882914125,3801400.956781906,3800285.5551103195,2776029.7352660587,2883213.121587995
2024-05-14,3731729.4421673035,3543171.6855326234,3811665.099146408,3848253.620768889,2800649.2771514347,2890266.809737009
2024-05-15,3730678.6465893006,3543516.923569733,3774450.615778488,3834871.8367875656,2797437.6899169376,2881764.120286197
2024-05-16,3791865.6170788025,3544897.188950592,3786196.588861984,3865751.8955339035,2817558.027777045,2909341.3651889856
2024-05-17,3806766.6837597108,3556270.1176615297,3756708.63994841,3856500.4253495773,2823196.6677001407,2901897.9319886453
2024-05-21,3848362.333997748,3550387.308884674,3772926.297419113,3871259.5989640793,2822871.5840209415,2916643.7208626727
2024-05-22,3865632.4265423035,3572405.6837015687,3782954.276819748,3884170.5898851,2858972.4140380314,2934623.0436522537
2024-05-23,3924049.260557196,3645656.823227936,3831510.291773361,3967383.7224229416,2897669.687857001,2980380.7477470585
2024-05-24,3898134.181074164,3652230.9651957094,3811750.3436837615,3985979.852473601,2884705.5554564884,2967624.801754236
2024-05-27,3898141.8166027283,3644323.9710550844,3825439.5644479217,4007877.909755095,2862754.729025214,2980611.0496733026
2024-05-28,3875050.3633251404,3634466.045884186,3819045.053278488,4013313.0995439133,2853354.3114684513,2993694.2469221605
2024-05-29,3832259.416730902,3615990.730332428,3815103.6277413787,4011243.908381804,2830608.3653472355,2978155.0480340268
2024-05-30,3745127.3914470887,3569912.406479889,3765095.1137338104,3982646.870463713,2794612.6585296085,2938125.6502166237
2024-05-31,3732012.009916327,3535777.495102936,3761296.6880135955,3990159.6952928146,2785071.5322173527,2916465.119109343
