,a2c,ddpg,td3,ppo,sac,mvo
2020-03-10,1954100.1110949966,2044803.0890300006,1897774.1014800002,1936778.1732800012,2158347.650830001,2333637.9635009225
2020-03-11,1835576.8063899963,1932721.1390300007,1747176.3414800002,1897278.8679750012,2038508.320830001,2199837.14789789
2020-03-12,1635944.907439997,1725144.7490300005,1551078.3414800002,1806158.5287200012,1821055.1108300008,1973021.7477222285
2020-03-13,1800230.600139997,1961673.7790300006,1754653.9014800002,1889745.0413300013,2058376.5108300007,2154885.4735859
2020-03-16,1591084.5955399964,1708655.9990300008,1497079.5814800004,1790074.655090001,1786404.620830001,1928439.9116531285
2020-03-17,1688593.5571249963,1789057.9990300005,1548283.1814800003,1823624.683865001,1899028.1008300013,2009775.3359613183
2020-03-18,1644478.4791299962,1741683.2490300008,1454634.2614800003,1818127.1472750006,1845320.290830001,1969221.8629007998
2020-03-19,1637113.1632399966,1734125.6890300005,1455777.7014800003,1817088.9397250006,1834421.751700001,1960506.6222011074
2020-03-20,1576416.9808299965,1639015.2790300006,1409105.9814800003,1788449.1938750003,1742105.2504950012,1878520.2586065496
2020-03-23,1518377.2805349964,1569285.6190300009,1376532.5414800004,1799030.3248200004,1690216.860495001,1871747.9651102824
2020-03-24,1657041.7349049964,1738885.8290300008,1537589.7014800003,1854148.8285300005,1850452.1704950011,2035638.349473368
2020-03-25,1713980.5735149966,1768036.8090300006,1611421.8214800004,1851174.9827600005,1888583.700495001,2050329.805620016
2020-03-26,1828112.6401549962,1874045.6590300007,1735555.4614800003,1898160.421800001,2002969.010495001,2174085.6166063277
2020-03-27,1753601.7976949965,1809621.6490300007,1651741.7014800003,1863053.405055001,1941028.8304950013,2096513.7272407599
2020-03-30,1799505.1770399965,1870672.6690300007,1679881.1014800002,1893001.004750001,2022799.7304950012,2158936.713066657
2020-03-31,1783787.1109249964,1840190.7390300008,1637106.4614800003,1877221.346450001,1985754.7004950007,2117669.3536686213
2020-04-01,1658276.3744499965,1742874.1190300006,1528531.5414800004,1842749.1233550007,1898004.990495001,2029617.16876268
2020-04-02,1665245.2998349962,1777913.2890300006,1545996.6214800004,1862236.9251500014,1941999.470495001,2057983.7428814548
2020-04-03,1627566.4147549965,1739901.8690300006,1517026.74148,1849583.0060100013,1919449.660495001,2027861.775444617
2020-04-06,1742475.953389997,1879174.0890300008,1658694.8614800002,1900818.4568900014,2050627.280495001,2184702.282459545
2020-04-07,1729179.0015699964,1894912.3290300008,1653842.9814800003,1912538.5969550018,2056816.8304950008,2177816.3318759445
2020-04-08,1786312.1102049965,1955195.6890300007,1713029.3814800002,1931125.3685900017,2109007.6204950013,2241611.8588831257
2020-04-09,1782129.7998999967,1974353.0090300008,1752995.1014800004,1931901.5810900019,2131973.210495001,2247980.608650113
2020-04-13,1777297.9206449965,1946070.3590300006,1733608.9414800003,1948649.9723750022,2111059.275415001,2292131.431172917
2020-04-14,1792886.3893899966,1974099.2290300005,1741212.2214800003,1978275.7775700018,2161252.965415001,2386359.698771837
2020-04-15,1730135.3593899962,1904828.7790300008,1701870.3014800001,1957166.2667600021,2107193.2576050013,2385811.421676189
2020-04-16,1721292.8593899969,1902766.9290300007,1675576.4614800003,1972833.478625002,2115614.357655001,2416436.6329841223
2020-04-17,1805440.2893899966,1963581.5790300006,1770173.5414800004,1976589.026310002,2175058.574430001,2446285.039561238
2020-04-20,1769004.3151349963,1921438.8490300006,1733162.9814800003,1964532.0882150019,2145294.669650001,2427210.6834961073
2020-04-21,1734366.5428449963,1864685.0590300008,1670190.4214800003,1931542.8886100021,2063926.8032150008,2344154.159008188
2020-04-22,1742031.7407849964,1904581.2990300006,1695194.2214800003,1958552.2994450019,2112020.348530001,2397089.4500045376
2020-04-23,1757373.1102849965,1898897.7290300007,1706398.7414800003,1960366.949105002,2112633.993770001,2420033.5934665566
2020-04-24,1744010.3651949964,1921158.7090300007,1703564.2614800003,1971166.4160050023,2135551.560935001,2427535.250844452
2020-04-27,1785497.9358549966,1978679.129030001,1732733.1814800003,1982908.8465400022,2169610.4462550012,2436617.985978677
2020-04-28,1838992.5855549965,2012786.0290300006,1738274.3014800004,1980480.4593350021,2171633.396255001,2409103.246076844
2020-04-29,1848896.3389449965,2073534.2390300008,1793645.7014800003,2011984.125785002,2222454.376255001,2433432.7829004247
2020-04-30,1874082.4699649964,2044446.1390300007,1774762.5014800003,2001448.2549300021,2201482.636255001,2444944.4375606263
2020-05-01,1779525.5375349966,1977076.6290300007,1703166.8614800004,1954687.4598450023,2130741.676255001,2344954.3550311923
2020-05-04,1751235.1176049965,1972751.0590300008,1695754.3414800002,1961029.7145500022,2143235.436255001,2374973.615722182
2020-05-05,1749232.7810349965,1974197.8490300009,1681245.1814800003,1967269.519815002,2148461.9292650013,2371921.165550503
2020-05-06,1721917.0051049965,1957144.8090300008,1662025.0214800003,1965899.1758200023,2129759.4713000013,2369784.367050902
2020-05-07,1756462.7522149966,1983193.0190300008,1693788.6614800002,1977149.143850002,2158665.8273450015,2388168.7408672264
2020-05-08,1797253.5989749965,2024692.6590300007,1731487.8214800002,1994814.0852850021,2203671.910780001,2428435.3808810385
2020-05-11,1781681.7628199968,1996114.6390300007,1707985.7814800004,1995501.420740002,2197611.602255001,2449281.854118881
2020-05-12,1744644.0683199964,1945193.0690300006,1664350.0614800004,1968071.535185002,2144162.848560001,2393981.219987032
2020-05-13,1698267.2576049964,1877220.5690300008,1622058.5014800003,1950014.569730002,2089416.675025001,2361611.5905462396
2020-05-14,1710565.3569549965,1918551.629030001,1657646.0614800004,1964825.7905950022,2125423.689775001,2394267.635165997
2020-05-15,1698018.8332349968,1917878.8290300006,1645102.7414800003,1968181.199930002,2136684.5625050007,2405009.3954676976
2020-05-18,1812638.6099849963,2021136.5890300006,1733206.0214800003,2005385.1344000022,2215713.5636050007,2466985.077793804
2020-05-19,1795651.3148949961,1992565.419030001,1707619.5414800004,2003836.0151050026,2179086.081730001,2461274.798615714
2020-05-20,1837057.5494599966,2040277.2690300008,1746581.26148,2030985.4780400023,2213408.5109950006,2493879.0948626464
2020-05-21,1829342.371359996,2018954.1590300007,1738151.1414800005,2015376.6619650023,2196682.6509950007,2461538.2554968116
2020-05-22,1822933.7009099964,2011979.749030001,1731146.6614800005,2017062.1482500024,2188913.660995001,2457477.4822597923
2020-05-26,1893719.5827499968,2084954.4990300005,1790857.9814800003,2034986.2021250024,2245635.6957450006,2463607.9881959166
2020-05-27,1965652.4206749965,2158996.599030001,1853276.9814800003,2053415.3804650023,2292335.035745001,2482244.2979408056
2020-05-28,1902075.4098999966,2115621.3390300004,1823847.1414800002,2037158.1626250024,2260087.415745001,2473369.7959521147
2020-05-29,1881798.0153799963,2098519.3090300006,1806492.1414800002,2041255.9378100024,2255059.8157450007,2491597.2005950836
2020-06-01,1914548.6051799965,2114549.8790300004,1832327.8614800002,2043696.7872050023,2267709.265745001,2510318.6732319538
2020-06-02,1952550.6000349966,2140078.3690300006,1849079.3814800002,2052726.9531600024,2291610.035745001,2524239.5032341643
2020-06-03,2012792.6752599967,2202900.209030001,1926085.1014800004,2066983.9664300024,2346297.035745001,2559672.3773309505
2020-06-04,2055634.7609149965,2229504.7490300005,1966630.5414800001,2080955.1197300022,2371962.385745001,2566694.327488526
2020-06-05,2093527.6382449965,2291424.3290300006,2046469.5014800003,2108029.2935150024,2427000.3557450008,2630093.6911614873
2020-06-08,2182348.5934599964,2332094.539030001,2118054.82148,2123090.0495900023,2475770.665745001,2679267.3610835494
2020-06-09,2132128.2238499965,2307780.3990300004,2082276.7814800004,2123481.8747450025,2461913.285745001,2712835.847480845
2020-06-10,2076241.5183149965,2272530.8290300006,2023703.5414800004,2119016.7493550023,2439036.435745001,2718754.5400893358
2020-06-11,1928883.8188249967,2116996.0390300006,1851559.9014800002,2044846.930130002,2279495.9357450004,2539373.8322648956
2020-06-12,1972666.2584649962,2158174.5190300005,1914449.9814800003,2053570.4530650026,2320459.555745001,2583344.6867648256
2020-06-15,1991973.2560849965,2191606.0390300006,1936394.3014800004,2068920.7840150024,2340234.505745001,2612348.3062085463
2020-06-16,2034908.317929996,2233565.1790300007,1975797.0214800003,2083222.4739350025,2385326.9157450013,2657683.017480638
2020-06-17,2006540.8313849967,2214233.509030001,1946610.2614800003,2080607.8243150024,2365042.165745001,2650537.2784813335
2020-06-18,2013714.1650899965,2217387.149030001,1938985.46148,2080948.4582550025,2369851.705745001,2647821.0630750214
2020-06-19,2006586.7768999964,2215008.9390300005,1921798.0614800001,2075921.0717300025,2363603.6757450006,2642841.175317051
2020-06-22,1991830.0883799966,2211004.259030001,1923547.1414800005,2083685.7720150026,2374649.2757450007,2667029.5104324883
2020-06-23,1998143.484154997,2221777.339030001,1928588.8614800004,2094461.7118050028,2373587.035745001,2683755.234321655
2020-06-24,1911962.8458649968,2143668.359030001,1860039.7814800004,2066708.887070003,2289281.275745001,2617213.761578779
2020-06-25,1945880.0658649965,2183074.669030001,1881766.6614800005,2076778.2996350029,2321163.6757450006,2630241.449236233
2020-06-26,1887700.4658649967,2112023.209030001,1816499.7414800003,2047081.0987000028,2254066.525745001,2562961.2529821163
2020-06-29,1932811.7858649965,2149399.8690300006,1872307.0614800004,2061202.0374650029,2284461.895745001,2612838.401848222
2020-06-30,1963676.8858649966,2184637.1690300005,1882824.7814800004,2083463.4174000027,2340120.2357450007,2647053.836886501
2020-07-01,1966110.814709996,2164086.9090300007,1871854.8214800004,2085972.6277300029,2313105.3657450005,2671635.4334069947
2020-07-02,1977709.6547099962,2175913.8790300004,1875298.3014800001,2092816.5947300028,2326487.9657450006,2677528.800142186
2020-07-06,2041548.7747099963,2216971.2090300005,1926097.5014800003,2126428.482675003,2370878.3357450007,2762167.2815966588
2020-07-07,1987061.0295049965,2169108.1790300007,1878702.5014800003,2098284.0162750026,2330501.875745001,2720258.807497451
2020-07-08,2018034.979504997,2193469.9090300007,1899489.4214800003,2116269.3969050026,2369717.3557450008,2760354.110903616
2020-07-09,1994081.239504997,2159555.439030001,1879162.7014800003,2115454.083930003,2340107.125745001,2799607.327991695
2020-07-10,2034992.4695049967,2204150.7490300005,1922596.0614800004,2138099.222020003,2383091.5657450007,2809969.4858415886
2020-07-13,2021668.2410699967,2198940.6190300006,1915355.4614800003,2120602.5005450035,2367494.995745001,2771738.1938824765
2020-07-14,2047855.2152899962,2221334.6890300005,1928346.2214800003,2130372.141850003,2387675.6057450008,2800801.4267292283
2020-07-15,2072280.6332999964,2248335.5190300005,1955963.7414800003,2128482.9304650025,2406262.195745001,2805570.3121004608
2020-07-16,2064035.312179996,2232702.9690300007,1936119.1014800004,2130938.711525003,2389722.155745001,2788233.6604906037
2020-07-17,2062141.0001299963,2216804.1090300004,1913204.1014800002,2126118.079410003,2370615.475745001,2770651.142177796
2020-07-20,2076993.6604199964,2223211.259030001,1932294.5814800002,2158212.8035050025,2401026.555745001,2854585.072259822
2020-07-21,2098885.2026299965,2243013.9290300007,1957233.1014800004,2152961.696345003,2418655.435745001,2842642.125322475
2020-07-22,2096832.8973799967,2252272.749030001,1955566.26148,2151485.925915003,2422248.985745001,2874265.6526662465
2020-07-23,2069068.8363949961,2225535.759030001,1936251.3814800004,2128144.547370003,2387717.9857450007,2801518.8008045843
2020-07-24,2052749.9291949961,2193399.1190300006,1922049.4214800003,2071047.838595003,2383674.7257450013,2874713.761168398
2020-07-27,2041376.6587949963,2201012.4290300007,1911347.2614800003,2076609.5224600025,2380537.415745001,2890319.935707327
2020-07-28,2046986.1255349966,2175302.8490300006,1905067.7014800003,2053393.7692650028,2373412.285745001,2846694.093572543
2020-07-29,2037403.2757199965,2201888.6590300007,1932465.9414800003,2063601.0754550025,2423961.3257450005,2929117.3118842207
2020-07-30,1991321.2523499962,2173119.899030001,1911080.6214800002,2055433.198755002,2406005.8257450005,2941706.5307697896
2020-07-31,2000747.5717699965,2194105.609030001,1920317.02148,2079717.5823400025,2410360.725125001,3004053.313480015
2020-08-03,1992306.4430549964,2226897.769030001,1931375.4214800003,2078658.6254150027,2465688.332660001,3014584.4759866674
2020-08-04,1996368.8378049964,2223678.1190300006,1948904.0214800003,2079601.0198150026,2452880.1465550005,3085008.460190965
2020-08-05,2047539.8535849964,2255940.4190300005,1987238.7014800003,2097496.0430350024,2474264.586555001,3130511.1696163183
2020-08-06,2041300.0386149965,2268381.6090300004,1991788.6214800002,2100244.093940003,2477892.8865550007,3160703.8632452264
2020-08-07,2050334.5621299967,2284868.749030001,1999610.3014800001,2095740.9514250027,2493331.336555001,3124640.592827786
2020-08-10,2079267.0273199964,2303164.7290300005,2024605.0614800001,2111454.9244950027,2484563.006555001,3124418.3782500857
2020-08-11,2082564.8898999968,2300155.649030001,2020486.2214800003,2098250.2781150024,2463275.3065550006,3051783.2396310773
2020-08-12,2089237.7866599965,2316845.2190300007,2032632.8614800002,2116275.0480350032,2493199.2665550006,3137635.968723206
2020-08-13,2070786.4665649966,2308565.2590300003,2019131.0614800004,2115882.6757550025,2470819.916555001,3136883.0107191205
2020-08-14,2074969.082664997,2312916.9690300007,2027279.02148,2117855.7439550026,2477966.2165550007,3134259.2638530936
2020-08-17,2058275.5034399966,2295154.9290300007,2004063.5414800004,2114164.9097350026,2472856.8365550004,3139914.085615577
2020-08-18,2070898.5682949962,2288017.2690300005,2000088.4214800003,2129312.760025003,2465819.166555001,3171235.1807906963
2020-08-19,2054448.0508049962,2284514.2690300005,1993815.3014800004,2121058.211840003,2463186.3865550007,3153791.7942424333
2020-08-20,2043244.2508049968,2284918.689030001,1997130.4214800005,2128208.873695003,2470139.496555001,3187942.5398723204
2020-08-21,2036303.5608049964,2283472.8490300006,2004392.3014800001,2128929.956870003,2460393.116555001,3221559.0032114317
2020-08-24,2092927.8508049962,2323330.979030001,2052999.4214800003,2144035.1491700034,2495455.5165550006,3249395.5723332725
2020-08-25,2093773.5408049964,2325610.779030001,2055773.7014800003,2149411.8632250037,2511265.686555001,3274882.9622785
2020-08-26,2098495.3539049965,2331437.7190300007,2051427.5414800004,2164594.170800003,2516344.556555001,3303008.327957114
2020-08-27,2104005.4586099964,2362543.839030001,2066781.6614800002,2159947.080125003,2557118.796555001,3275920.9814999094
2020-08-28,2120823.460259997,2381721.2690300005,2078474.1414800005,2168288.655020003,2570106.956555001,3295006.2615709417
2020-08-31,2090712.381609996,2356858.129030001,2071913.8614800004,2175028.6499350034,2542343.0065550013,3354691.7703624973
2020-09-01,2086502.1332349966,2380009.3690300006,2086183.5014800003,2193565.7268050034,2550421.826555001,3405997.727585375
2020-09-02,2132370.2069549966,2415902.939030001,2106325.14148,2214933.9416050036,2589299.7165550007,3402806.766312708
2020-09-03,2066073.8310549962,2329015.8890300007,2042053.1014800002,2158915.891025003,2490608.4865550008,3221838.8689074125
2020-09-04,2059233.0433649966,2330476.689030001,2051219.2214800003,2148098.0768150026,2486005.9665550007,3199080.0796561413
2020-09-08,1980852.473364997,2241194.9490300007,1975910.7014800003,2098450.2253900035,2390125.836555001,3070678.908482371
2020-09-09,2008192.903364997,2279728.9790300005,2001751.7814800004,2131462.592510003,2438440.1865550005,3160206.5106553566
2020-09-10,1955724.903364997,2227496.5590300006,1959958.7414800003,2099276.6207900033,2371002.396555001,3075694.364873911
2020-09-11,1946731.6033649966,2235653.189030001,1964700.1414800002,2097592.6068450036,2370982.296555001,3044014.0028526206
2020-09-14,1979754.1833649965,2273748.0990300006,1995427.7814800001,2109001.4548700033,2400477.8465550006,3080630.5626762398
2020-09-15,1974493.2333649963,2265115.9190300005,1979895.2214800003,2113234.0395650035,2398897.2065550005,3093788.1262367517
2020-09-16,2049951.213364996,2275977.0790300006,1993030.1014800004,2109762.2893250035,2417749.476555001,3051041.86791123
2020-09-17,2066258.0198049967,2269774.7990300003,1977620.6614800002,2096787.5431200035,2400504.206555001,3021464.9291422637
2020-09-18,2036013.4667849964,2241863.9890300008,1948491.3414800004,2072179.1919650035,2380233.246555001,2966960.206059891
2020-09-21,1954466.5404899963,2189760.509030001,1912680.3414800002,2056264.8392900033,2345726.7265550005,2975634.9502305463
2020-09-22,1968007.3869999964,2196251.1390300007,1914423.7814800004,2087446.1549900034,2348062.0965550006,3023736.355115561
2020-09-23,1913744.5437899965,2139283.4590300005,1861090.0214800003,2043631.3347650035,2292897.866555001,2928171.3673640275
2020-09-24,1915125.1637899966,2150247.5690300004,1858799.0614800001,2052341.0449000034,2303177.796555001,2943749.9876143737
2020-09-25,1944892.0437899965,2182295.799030001,1901835.1414800002,2077287.7950450033,2343424.1965550007,3018485.9357567895
2020-09-28,1985378.6595249965,2226000.379030001,1958104.4214800003,2109882.146645003,2383518.2765550013,3088353.396201143
2020-09-29,1964024.4892299967,2201337.6590300007,1941763.5414800001,2095678.851035003,2363906.7165550007,3083769.382262026
2020-09-30,1985233.331009997,2224963.9390300005,1965114.2214800003,2104767.621600003,2389353.686555001,3104074.3137550903
2020-10-01,1997131.5383749967,2231132.6790300007,1982154.6614800005,2119821.7218350032,2397224.6765550007,3149926.257193902
2020-10-02,2007011.3343699963,2223215.379030001,1972631.6614800002,2097622.825000003,2380750.1765550007,3083481.434688797
2020-10-05,2044055.4016349968,2276563.1190300006,2017337.3414800002,2128179.333275003,2443596.746555001,3171373.65871262
2020-10-06,1996003.7502449963,2244631.9690300007,1965975.4614800003,2103837.587060003,2407070.046555001,3091736.0194281815
2020-10-07,2045556.4923949966,2299396.879030001,2009952.7814800004,2141571.948255003,2461100.076555001,3163775.3292092253
2020-10-08,2101482.134399996,2331982.4490300007,2035706.5814800002,2152180.6070500035,2489688.556555001,3171929.0199776418
2020-10-09,2145075.2593999966,2357182.959030001,2043936.7814800001,2167497.603950003,2513110.9565550005,3188943.2280010157
2020-10-12,2175732.2508349963,2394230.799030001,2080338.0614800004,2211001.1737150033,2551279.576555001,3279687.4700266724
2020-10-13,2156659.5459349966,2368062.589030001,2039936.5414800004,2196887.344925003,2527188.066555001,3245034.214365165
2020-10-14,2152717.084004997,2365122.2090300005,2026555.6614800002,2184614.1018500035,2517342.4765550005,3218272.31549636
2020-10-15,2160900.066574997,2378242.969030001,2032264.9014800002,2186493.0424100035,2532112.206555001,3201086.519283428
2020-10-16,2184479.7627749965,2386561.5790300006,2030356.1014800002,2162200.8308850033,2543452.266555001,3155512.1067117807
2020-10-19,2182429.1103949966,2344263.9090300007,2009874.0614800004,2165311.236230003,2489788.946555001,3130007.8811245942
2020-10-20,2202016.5255449964,2360272.749030001,2018468.6614800002,2166067.7081400035,2501869.226555001,3140139.1130174194
2020-10-21,2190581.5836899965,2343636.519030001,1996668.8614800002,2160646.9492150033,2495888.2465550005,3100788.800359891
2020-10-22,2248299.8122749967,2382127.3990300004,2035059.2614800003,2168716.4462450035,2524221.126555001,3112398.7277628025
2020-10-23,2248435.3403949966,2367248.1190300006,2020466.5814800004,2132876.794425003,2539544.5065550013,3132669.7438259856
2020-10-26,2200487.645804996,2311208.7690300005,1981572.2614800003,2109911.0018150033,2481477.706555001,3113939.6209763912
2020-10-27,2164523.8229049966,2275695.029030001,1951236.0614800004,2105232.144275003,2459777.9865550008,3095398.4405517625
2020-10-28,2162589.8140799967,2206307.4590300005,1894540.0214800003,2057496.3018300033,2376512.2165550007,2986781.6263007345
2020-10-29,2150890.3855499965,2209491.109030001,1908345.9014800002,2075335.4112700033,2388632.806555001,3027920.823649041
2020-10-30,2115852.7045149966,2194029.479030001,1882675.1414800002,2044712.4413600033,2376332.976555001,2930337.8954361365
2020-11-02,2137658.5207699966,2221393.6390300007,1904820.7014800003,2052202.204590003,2398057.266555001,2934507.6035474003
2020-11-03,2203658.6995199965,2274595.319030001,1953073.0214800003,2072468.1397300034,2453049.566555001,2982093.220768221
2020-11-04,2235339.8391699963,2277571.729030001,1954665.9414800005,2097292.8830300034,2464085.126555001,3080123.5577362394
2020-11-05,2282723.2088699965,2337202.0990300006,2006077.1814800003,2132189.9896350033,2535105.106555001,3152318.549973312
2020-11-06,2280108.1423549964,2318790.509030001,2003621.7014800003,2124734.9987950036,2539219.9465550007,3176497.919750303
2020-11-09,2366974.503919997,2443397.439030001,2141677.50148,2125650.6159350034,2654277.4965550015,3153693.366879648
2020-11-10,2380829.0439199964,2437394.0590300006,2142419.90148,2120705.692095003,2628108.5556450007,3111330.247254475
2020-11-11,2394752.703919996,2441647.1690300005,2134559.94148,2145322.633525003,2630876.1556450007,3172526.1807648633
2020-11-12,2354844.223919996,2409269.229030001,2105467.6614800002,2118266.708765003,2601483.1556450007,3154843.5746933315
2020-11-13,2435061.8965849965,2454370.029030001,2149154.7014800003,2137121.452725003,2650002.495645001,3181736.434839888
2020-11-16,2494090.147449997,2509358.4890300008,2211495.90148,2160476.5167100034,2704459.795645001,3239986.563967094
2020-11-17,2502622.0443199966,2490739.3390300004,2216205.6614800002,2154184.836005003,2686467.775645001,3237714.0337623646
2020-11-18,2500317.5399299967,2455928.479030001,2191295.38148,2138850.141935003,2654729.9256450008,3199686.3848236175
2020-11-19,2495792.3225299963,2458498.859030001,2206097.10148,2146435.904005003,2664321.6156450007,3233108.389445092
2020-11-20,2495793.5390999964,2441687.3690300006,2180465.02148,2142188.918105003,2641108.645645001,3206846.9908479033
2020-11-23,2551000.1837099968,2469921.5990300006,2221758.58148,2151589.496655003,2667330.625645001,3209365.7243485535
2020-11-24,2630225.9060299965,2543684.6190300006,2286376.6614800002,2179360.225370003,2737693.665645001,3239978.219299052
2020-11-25,2649462.1948249964,2540762.1490300004,2291408.30148,2187566.505095003,2728113.755645001,3273587.2332797525
2020-11-27,2638235.8069299967,2535669.3890300007,2286563.8614800004,2189777.376270003,2719734.725645001,3280825.09020413
2020-11-30,2605017.0960099963,2508504.069030001,2268268.26148,2179740.4051450025,2694860.685645001,3314024.387871964
2020-12-01,2611087.4051899966,2538105.539030001,2298110.7414800003,2202743.974430003,2726688.415645001,3355039.793376447
2020-12-02,2650452.829669997,2566360.4290300007,2335112.3814800004,2209261.709900003,2748411.045645001,3381731.0705886167
2020-12-03,2678917.6796699967,2582003.059030001,2355951.50148,2215259.408635003,2752371.625645001,3384460.8810674287
2020-12-04,2721838.939669996,2613291.759030001,2368957.1014799997,2223568.251185003,2790380.6756450008,3390568.9323093295
2020-12-07,2711456.549669997,2593936.9790300005,2368351.02148,2202318.675185003,2770336.755645001,3394581.6072179805
2020-12-08,2732306.3896699967,2610459.8690300006,2371459.94148,2213087.091000003,2785573.315645001,3402258.0047474247
2020-12-09,2770341.6296699964,2592153.7390300008,2353237.98148,2200019.255780003,2762159.1856450005,3349725.9379033307
2020-12-10,2756306.4396699965,2583892.259030001,2362900.58148,2200306.613920003,2748357.7856450006,3371491.04888839
2020-12-11,2743260.159669997,2582442.779030001,2344385.42148,2193725.471765003,2743078.275645001,3367434.1333798016
2020-12-14,2692883.6225199965,2548889.0190300005,2325275.8214800004,2198245.216310003,2716343.945645001,3381661.313105494
2020-12-15,2739643.1701599965,2588718.8190300004,2360690.1014799997,2216942.966260003,2749369.855645001,3443819.7447420685
2020-12-16,2733145.1663049962,2600372.339030001,2360999.50148,2233317.3072450026,2766855.965645001,3455259.4368647905
2020-12-17,2730444.3008149965,2604090.0790300006,2359925.54148,2232365.131655003,2782699.1356450007,3467076.477341651
2020-12-18,2707243.8628749964,2577904.6890300005,2338396.22148,2194637.5970250033,2764443.045645001,3439085.84591729
2020-12-21,2698501.451554997,2588409.769030001,2341588.18148,2189278.200425003,2776273.495645001,3422899.512553977
2020-12-22,2672588.5836249962,2585022.959030001,2332008.58148,2187966.729215003,2769789.8656450007,3434285.0322760744
2020-12-23,2708341.0493699964,2601667.2490300005,2351397.62148,2190070.7793200035,2776986.765645001,3412673.8014923325
2020-12-24,2672911.0790499966,2604062.9290300007,2343582.10148,2191649.047315003,2777973.475645001,3411757.272223366
2020-12-28,2696786.494614997,2625939.569030001,2366439.46148,2219187.283730003,2792949.555645001,3468448.4505852177
2020-12-29,2691637.1401849966,2617850.1790300007,2363600.30148,2238356.902660003,2783190.4956450006,3462592.1245652195
2020-12-30,2712813.0801849966,2620331.2190300007,2372065.54148,2227973.202495003,2789820.9256450008,3468287.875296413
2020-12-31,2727003.2501849965,2635397.459030001,2379201.86148,2232976.152650003,2807024.735645001,3453778.85169112
2021-01-04,2661202.6900349967,2586103.339030001,2336556.86148,2204179.277840003,2766597.005645001,3401589.772254966
2021-01-05,2709548.0679449965,2606669.7390300008,2365979.42148,2222990.6115400027,2785215.2856450006,3439267.2880665436
2021-01-06,2797284.198909996,2663459.2590300003,2409509.1814800003,2229965.166650003,2845859.0556450007,3395773.799584709
2021-01-07,2806834.7589099966,2691440.029030001,2442354.26148,2244619.194880003,2899720.035645001,3459498.2879523896
2021-01-08,2814455.248909997,2680060.0790300006,2435108.6614800002,2237186.008685003,2890508.6656450005,3455853.837253431
2021-01-11,2822932.1589099965,2677463.5690300004,2433226.98148,2216044.729790003,2899587.595645001,3437470.5694365716
2021-01-12,2878928.1589099965,2701029.7290300005,2449375.9814799996,2236794.6816200027,2905266.8856450007,3425452.4983702824
2021-01-13,2850206.968909996,2704909.7390300008,2447111.1014799997,2274527.3031450026,2889124.665645001,3415452.173026908
2021-01-14,2865646.5889099967,2714597.7390300008,2466037.7814800004,2287181.197820003,2899973.2856450006,3404397.2457381827
2021-01-15,2801807.0589099964,2671120.149030001,2409131.58148,2261176.110160003,2856922.395645001,3349855.771909669
2021-01-19,2828917.368909996,2709604.7690300005,2437347.90148,2280425.0077950032,2896594.255645001,3390924.6472604745
2021-01-20,2847423.208909997,2730633.8090300006,2445942.82148,2315867.226740003,2908293.435645001,3444967.6272596447
2021-01-21,2802579.8389099967,2727076.6290300004,2444696.38148,2355715.731340003,2892421.735645001,3492451.64037274
2021-01-22,2798444.8789099962,2716230.6890300005,2432816.34148,2302064.577400003,2903825.145645001,3506937.232135972
2021-01-25,2784545.8089099964,2712766.0090300003,2421057.1014799997,2298964.305245003,2916687.335645001,3541636.16586328
2021-01-26,2829700.078909997,2725652.9090300007,2418454.38148,2312009.266075003,2936432.375645001,3576497.5885697342
2021-01-27,2807444.4089099965,2709469.929030001,2355656.18148,2291917.654360003,2877180.445645001,3497952.510562001
2021-01-28,2794785.658909997,2740076.0690300004,2373855.9014800005,2303211.9019250027,2924283.4056450007,3466132.9942755047
2021-01-29,2710339.4489099965,2656048.9890300003,2317665.34148,2260130.5486700027,2840324.3956450014,3376044.030299411
2021-02-01,2743457.2289099963,2684333.799030001,2349374.1814800003,2296405.2666000025,2885540.2756450004,3440821.645105264
2021-02-02,2828116.518909997,2723286.589030001,2397919.34148,2325152.429915003,2915805.615645001,3472747.031867619
2021-02-03,2817849.0189099964,2735680.299030001,2407825.7814800004,2312473.965850003,2938085.565645001,3450075.8117602803
2021-02-04,2871150.7989099966,2787673.609030001,2456919.86148,2349351.5738350027,2986299.005645001,3489872.853205316
2021-02-05,2867240.4289099965,2789699.4590300005,2458311.50148,2353035.126830003,2992461.0556450007,3500116.694207863
2021-02-08,2906236.0389099964,2824418.7990300003,2487716.58148,2365353.646335003,3022277.915645001,3533562.357265345
2021-02-09,2896601.088909996,2827571.259030001,2485182.38148,2356500.7441950026,3037220.895645001,3527053.9361604126
2021-02-10,2875786.1189099965,2819301.429030001,2484254.62148,2355006.7404050026,3031796.985645001,3530696.734294975
2021-02-11,2875937.7589099966,2811242.9890300008,2480197.6614800002,2351009.528020003,3029066.885645001,3513020.244274874
2021-02-12,2916372.4172649966,2833208.889030001,2503702.50148,2367136.219390003,3047843.915645001,3534076.2656987337
2021-02-16,2958453.7417649967,2846123.9690300007,2531565.50148,2367508.115630002,3058062.085645001,3506860.3254791535
2021-02-17,2948515.151764996,2832439.8690300006,2518169.6614800002,2373626.6115200026,3051340.365645001,3494295.81077908
