,date,account_value
780,2022-01-27,2826894.7275099964
781,2022-01-28,2882418.787509996
782,2022-01-29,2882799.8075099965
783,2022-01-31,2952421.5075099966
784,2022-02-01,3026889.197509997
785,2022-02-02,3034870.257509997
786,2022-02-03,2970012.457509997
787,2022-02-04,3048335.5975099965
788,2022-02-05,3048821.9475099966
789,2022-02-07,3074902.217509996
790,2022-02-08,3079416.297509997
791,2022-02-09,3083824.2675099964
792,2022-02-10,3050638.667509997
793,2022-02-11,2978921.167509996
794,2022-02-12,2979189.5875099967
795,2022-02-14,2973802.147509997
796,2022-02-15,3064045.037509997
797,2022-02-16,3077389.5975099965
798,2022-02-17,2998847.917509997
799,2022-02-18,2899674.6975099966
800,2022-02-19,2899675.007509996
801,2022-02-22,2914717.457509996
802,2022-02-23,2857448.807509997
803,2022-02-24,2876953.6475099963
804,2022-02-25,2972912.8775099968
805,2022-02-26,2973376.417509997
806,2022-02-28,2945768.267509997
807,2022-03-01,2844908.0975099965
808,2022-03-02,2905345.3375099967
809,2022-03-03,2858993.777509996
810,2022-03-04,2768099.9775099964
811,2022-03-05,2768142.9175099963
812,2022-03-07,2651581.5875099967
813,2022-03-08,2699889.9775099964
814,2022-03-09,2787845.3875099965
815,2022-03-10,2806435.3175099967
816,2022-03-11,2806198.1275099963
817,2022-03-12,2805975.487509997
818,2022-03-14,2802059.1375099965
819,2022-03-15,2831148.607509997
820,2022-03-16,2920222.897509997
821,2022-03-17,2955721.477509997
822,2022-03-18,2968982.3575099967
823,2022-03-21,2955321.4475099966
824,2022-03-22,2988007.357509997
825,2022-03-23,2944935.6275099963
826,2022-03-24,2964005.317509997
827,2022-03-25,2974198.8075099965
828,2022-03-28,2954645.877509997
829,2022-03-29,3011801.1875099964
830,2022-03-30,2990668.3475099965
831,2022-03-31,2911948.7275099964
832,2022-04-01,2930901.217509996
833,2022-04-04,2947781.447509997
834,2022-04-05,2898797.597509996
835,2022-04-06,2854742.5575099965
836,2022-04-07,2838883.727509997
837,2022-04-08,2839718.9475099966
838,2022-04-11,2815707.3275099965
839,2022-04-12,2815421.9775099964
840,2022-04-13,2840985.0675099967
841,2022-04-14,2808979.347509997
842,2022-04-18,2809219.097509997
843,2022-04-19,2872037.167509997
844,2022-04-20,2849452.7175099966
845,2022-04-21,2818458.1675099973
846,2022-04-22,2733446.117509996
847,2022-04-25,2758812.137509996
848,2022-04-26,2558901.137509997
849,2022-04-27,2519085.2375099966
850,2022-04-28,2529869.7875099964
851,2022-04-29,2382539.5875099967
852,2022-05-02,2410405.0975099965
853,2022-05-03,2458917.4675099966
854,2022-05-04,2544455.517509997
855,2022-05-05,2449479.5875099967
856,2022-05-06,2430370.0375099964
857,2022-05-09,2305053.667509997
858,2022-05-10,2307109.267509997
859,2022-05-11,2253060.5775099965
860,2022-05-12,2284518.7875099964
861,2022-05-13,2339583.1175099965
862,2022-05-16,2319494.9875099966
863,2022-05-17,2389091.6275099968
864,2022-05-18,2318073.8675099965
865,2022-05-19,2321037.6075099963
866,2022-05-20,2316592.8775099968
867,2022-05-23,2331259.7575099966
868,2022-05-24,2302463.307509997
869,2022-05-25,2326625.5475099967
870,2022-05-26,2406451.7389449966
871,2022-05-27,2460969.362359997
872,2022-05-31,2460466.0989599964
873,2022-06-01,2435863.6013249964
874,2022-06-02,2471788.1533649964
875,2022-06-03,2433515.740879996
876,2022-06-06,2445441.454429996
877,2022-06-07,2459832.794139996
878,2022-06-08,2421888.724139997
879,2022-06-09,2346446.4141399967
880,2022-06-10,2235272.6041399967
